x,x_percentage_of_total,file,y,y_z_score
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180309092339.1.9.12.1.jpg,850,0.3479280205952059
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180309105200.1.6.12.1.jpg,851,0.3625499936941068
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180309141532.1.6.12.1.jpg,851,0.3625499936941068
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180309141910.1.6.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180309144359.1.6.12.1.jpg,850,0.3479280205952059
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180309144910.1.6.12.1.jpg,850,0.3479280205952059
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180309145114.1.6.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180309145443.1.6.12.1.jpg,850,0.3479280205952059
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180309191542.1.9.12.1.jpg,852,0.37717196679300774
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180313091228.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180313164120.1.9.12.1.jpg,851,0.3625499936941068
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180313172859.1.9.12.1.jpg,852,0.37717196679300774
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180313175104.1.9.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180313182235.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180313190607.1.9.12.1.jpg,851,0.3625499936941068
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180313193916.1.9.12.1.jpg,851,0.3625499936941068
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180314083050.1.9.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180314101539.1.9.12.1.jpg,850,0.3479280205952059
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180314121057.1.9.12.1.jpg,850,0.3479280205952059
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180314145445.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180314172107.1.9.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180314172811.1.9.12.1.jpg,852,0.37717196679300774
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180314185903.1.9.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180314190247.1.9.12.1.jpg,851,0.3625499936941068
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180315094917.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180315095318.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180315102057.1.9.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180315113333.1.9.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180315141811.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180315142253.1.9.12.1.jpg,850,0.3479280205952059
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180315151047.1.9.12.1.jpg,852,0.37717196679300774
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180315160850.1.9.12.1.jpg,850,0.3479280205952059
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180315174753.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180316101139.1.9.12.1.jpg,851,0.3625499936941068
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180316140449.1.9.12.1.jpg,850,0.3479280205952059
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180316141722.1.9.12.1.jpg,851,0.3625499936941068
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180316142711.1.9.12.1.jpg,851,0.3625499936941068
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180316150457.1.9.12.1.jpg,852,0.37717196679300774
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180316163609.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180317084533.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180317101308.1.9.12.1.jpg,850,0.3479280205952059
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180317114329.1.9.12.1.jpg,851,0.3625499936941068
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180317121041.1.9.12.1.jpg,851,0.3625499936941068
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180317144537.1.9.12.1.jpg,847,0.3040621012985031
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180317152152.1.9.12.1.jpg,850,0.3479280205952059
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180317164024.1.9.12.1.jpg,852,0.37717196679300774
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180317165055.1.9.12.1.jpg,851,0.3625499936941068
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180317171610.1.9.12.1.jpg,852,0.37717196679300774
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180317184842.1.9.12.1.jpg,850,0.3479280205952059
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180318132546.1.9.12.1.jpg,852,0.37717196679300774
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180318142325.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180318143628.1.9.12.1.jpg,852,0.37717196679300774
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180318160139.1.9.12.1.jpg,851,0.3625499936941068
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180318165634.1.9.12.1.jpg,852,0.37717196679300774
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180319093617.1.9.12.1.jpg,852,0.37717196679300774
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180319110922.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180319152552.1.9.12.1.jpg,851,0.3625499936941068
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180319161059.1.9.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180319164319.1.9.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180319173423.1.9.12.1.jpg,852,0.37717196679300774
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180319181636.1.9.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180319190007.1.9.12.1.jpg,850,0.3479280205952059
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180320085806.1.9.12.1.jpg,852,0.37717196679300774
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180320094513.1.9.12.1.jpg,852,0.37717196679300774
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180320102323.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180320105915.1.9.12.1.jpg,852,0.37717196679300774
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180320115350.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180320123813.1.9.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180321091926.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180321095105.1.9.12.1.jpg,850,0.3479280205952059
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180321155748.1.9.12.1.jpg,851,0.3625499936941068
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180322083858.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180322090553.1.9.12.1.jpg,852,0.37717196679300774
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180322102544.1.9.12.1.jpg,852,0.37717196679300774
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180322111606.1.9.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180322124837.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180322141039.1.9.12.1.jpg,850,0.3479280205952059
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180323090912.1.9.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180323100600.1.9.12.1.jpg,847,0.3040621012985031
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180323111300.1.9.12.1.jpg,851,0.3625499936941068
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180323115019.1.9.12.1.jpg,847,0.3040621012985031
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180323130934.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180324084957.1.9.12.1.jpg,850,0.3479280205952059
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180324094958.1.9.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180324102327.1.9.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180324110758.1.9.12.1.jpg,847,0.3040621012985031
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180324114315.1.9.12.1.jpg,850,0.3479280205952059
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180324121557.1.9.12.1.jpg,852,0.37717196679300774
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180324131204.1.9.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180324140349.1.9.12.1.jpg,847,0.3040621012985031
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180324144733.1.9.12.1.jpg,851,0.3625499936941068
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180324145553.1.9.12.1.jpg,851,0.3625499936941068
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180324152711.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180324164759.1.9.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180324174633.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180324180942.1.9.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180324192934.1.9.12.1.jpg,850,0.3479280205952059
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180325145144.1.9.12.1.jpg,850,0.3479280205952059
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180325152847.1.9.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180325160703.1.9.12.1.jpg,847,0.3040621012985031
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180325184442.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180325184917.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180325191118.1.9.12.1.jpg,847,0.3040621012985031
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180326135636.1.9.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180326142804.1.9.12.1.jpg,850,0.3479280205952059
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180327085327.1.9.12.1.jpg,847,0.3040621012985031
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180327101808.1.9.12.1.jpg,851,0.3625499936941068
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180327105326.1.9.12.1.jpg,851,0.3625499936941068
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180327110905.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180327114002.1.9.12.1.jpg,850,0.3479280205952059
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180327121249.1.9.12.1.jpg,852,0.37717196679300774
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180327131813.1.9.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180327134501.1.9.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180327151929.1.9.12.1.jpg,852,0.37717196679300774
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180327154305.1.9.12.1.jpg,848,0.31868407439740404
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180327170111.1.9.12.1.jpg,850,0.3479280205952059
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180327174316.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180329085710.1.9.12.1.jpg,851,0.3625499936941068
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180329094014.1.9.12.1.jpg,851,0.3625499936941068
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180329102553.1.9.12.1.jpg,849,0.33330604749630494
640,0.4163039376022141,1.2.840.113619.2.110.210419.20180329110250.1.9.12.1.jpg,849,0.33330604749630494
