x,x_percentage_of_total,file,y,y_z_score
640,0.4137887667580552,1.2.840.113619.2.110.210419.20170405123020.1.6.12.1.jpg,859,0.48863103149666853
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180309092337.1.6.12.1.jpg,850,0.3582116813878476
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180309101127.1.5.12.1.jpg,866,0.5900683038035293
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180309102222.1.3.12.1.jpg,863,0.546595187100589
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180309105158.1.3.12.1.jpg,852,0.3871937591898078
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180309141530.1.3.12.1.jpg,850,0.3582116813878476
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180309141909.1.3.12.1.jpg,849,0.3437206424868675
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180309144027.1.3.12.1.jpg,855,0.4306668758927481
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180309144233.1.3.12.1.jpg,855,0.4306668758927481
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180309144357.1.3.12.1.jpg,852,0.3871937591898078
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180309144909.1.3.12.1.jpg,850,0.3582116813878476
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180309145113.1.3.12.1.jpg,849,0.3437206424868675
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180309145442.1.3.12.1.jpg,849,0.3437206424868675
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180309191540.1.6.12.1.jpg,851,0.3727027202888277
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180310190606.1.6.12.1.jpg,850,0.3582116813878476
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180313091227.1.6.12.1.jpg,849,0.3437206424868675
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180313164119.1.6.12.1.jpg,853,0.4016847980907879
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180313165107.1.6.12.1.jpg,851,0.3727027202888277
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180313172857.1.6.12.1.jpg,849,0.3437206424868675
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180313175102.1.6.12.1.jpg,848,0.3292296035858874
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180313182234.1.6.12.1.jpg,848,0.3292296035858874
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180313190606.1.6.12.1.jpg,848,0.3292296035858874
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180313193914.1.6.12.1.jpg,850,0.3582116813878476
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180314083049.1.6.12.1.jpg,847,0.3147385646849073
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180314090621.1.6.12.1.jpg,848,0.3292296035858874
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180314101537.1.6.12.1.jpg,849,0.3437206424868675
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180314102021.1.6.12.1.jpg,844,0.271265447981967
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180314105635.1.6.12.1.jpg,852,0.3871937591898078
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180314120657.1.6.12.1.jpg,845,0.2857564868829471
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180314121056.1.6.12.1.jpg,851,0.3727027202888277
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180314121500.1.6.12.1.jpg,847,0.3147385646849073
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180314133505.1.6.12.1.jpg,854,0.416175836991768
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180314141941.1.6.12.1.jpg,846,0.3002475257839272
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180314145443.1.6.12.1.jpg,849,0.3437206424868675
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180314172105.1.6.12.1.jpg,847,0.3147385646849073
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180314172810.1.6.12.1.jpg,851,0.3727027202888277
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180314173134.1.2.12.1.jpg,856,0.44515791479372824
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180314185901.1.6.12.1.jpg,848,0.3292296035858874
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180314190245.1.6.12.1.jpg,850,0.3582116813878476
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180314190504.1.6.12.1.jpg,852,0.3871937591898078
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180315094915.1.6.12.1.jpg,851,0.3727027202888277
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180315095316.1.6.12.1.jpg,849,0.3437206424868675
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180315102055.1.6.12.1.jpg,848,0.3292296035858874
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180315113331.1.6.12.1.jpg,845,0.2857564868829471
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180315113702.1.6.12.1.jpg,849,0.3437206424868675
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180315114034.1.6.12.1.jpg,843,0.2567744090809869
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180315141809.1.6.12.1.jpg,849,0.3437206424868675
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180315142251.1.6.12.1.jpg,848,0.3292296035858874
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180315151045.1.6.12.1.jpg,851,0.3727027202888277
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180315160458.1.6.12.1.jpg,846,0.3002475257839272
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180315160849.1.6.12.1.jpg,848,0.3292296035858874
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180315164743.1.6.12.1.jpg,856,0.44515791479372824
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180315174751.1.6.12.1.jpg,848,0.3292296035858874
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180315181048.1.6.12.1.jpg,845,0.2857564868829471
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180316101138.1.6.12.1.jpg,852,0.3871937591898078
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180316140447.1.6.12.1.jpg,850,0.3582116813878476
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180316141721.1.6.12.1.jpg,848,0.3292296035858874
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180316163608.1.6.12.1.jpg,846,0.3002475257839272
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180317084531.1.6.12.1.jpg,848,0.3292296035858874
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180317092658.1.6.12.1.jpg,846,0.3002475257839272
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180317101307.1.6.12.1.jpg,851,0.3727027202888277
640,0.4137887667580552,1.2.840.113619.2.110.210419.20180317110445.1.6.12.1.jpg,847,0.3147385646849073
