"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",-19.3177169908565,7.64238881377998,-2.52770664533906,0.0115927645041445
"2","height",2.07587553322058,0.0445195472471721,46.6284062076225,5.56724192347834e-285
