"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",-23.1315079246077,4.03053465334933,-5.73906687674442,1.02450004019964e-08
"2","height",1.91739501300379,0.0237132985536732,80.8573724428899,0
