"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",-33.7622318293421,8.40293472214412,-4.01790956918528,6.2455749771578e-05
"2","height",2.16570219606469,0.0489688984577315,44.2260754126226,3.64196325283977e-252
