"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",-46.3206540078796,6.73215793580537,-6.88050613927528,8.06518665712411e-12
"2","height",2.21379167022187,0.0401181809883313,55.1817558943106,0
